id,t1_d_flt_count_365_0,t2_d_flt_rate_economy_365_0,t2_flt_rate_first_business_365_0,t2_d_avg_discount_rate_365_0,t2_d_flt_count_eco0my_365_0,t2_flt_rate_eco0my_365_0,t2_flt_count_first_business_365_0,t3_flt_count_national_day_1095_0,t3_flt_count_may_day_1095_0,t3_flt_count_new_year_1095_0,t3_flt_count_1095_0,t3_flt_count_730_0,t5_d_flt_count_first_business_365_0,t5_complaint_count_365_0,t5_pre_seat_count_365_0,t5_far_insur_delay_issus_count_730_0,ICN_t0_mbsh_lvl_cd,ICN_t4_gnd_cd,t0_hhed_idx,y
102386,0,0.0,0.0,0.0,0,0.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
103325,27,1.0,0.0,0.566880773,27,1.0,0,0,0,0,37,37,0,0,0,0,1,1,0,0
102076,30,1.0,0.0,0.640619087,30,1.0,0,0,2,2,68,59,0,0,0,0,1,1,0,0
101540,22,1.0,0.0,0.611113753,22,1.0,0,0,0,0,51,47,0,0,0,0,1,1,0,0
101217,4,1.0,0.0,0.608465608,4,1.0,0,0,0,0,8,4,0,0,0,0,1,0,0,0
102681,15,1.0,0.0,0.648149588,15,1.0,0,0,0,0,28,26,0,0,0,0,1,1,0,0
103503,49,0.775510204,0.22,0.834516775,38,0.78,11,1,1,0,75,66,11,0,0,0,2,1,1,0
101416,2,1.0,0.0,0.640522876,2,1.0,0,0,0,0,2,2,0,0,0,0,1,1,0,0
102217,22,1.0,0.0,0.741965106,22,1.0,0,0,0,0,44,42,0,0,0,0,1,1,0,0
103070,0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,2,0,0,0,0,1,1,0,0
101676,0,0.0,0.0,0.0,0,0.0,0,0,2,0,4,4,0,0,0,0,1,0,0,0
101197,17,1.0,0.0,0.40645732,17,1.0,0,0,0,2,34,31,0,0,0,0,1,1,0,0
101542,6,1.0,0.0,0.499471104,6,1.0,0,0,0,0,11,11,0,0,0,0,1,1,0,0
102960,4,1.0,0.0,0.8,4,1.0,0,0,0,0,12,12,0,0,0,0,1,1,0,0
102539,12,1.0,0.0,0.669752772,12,1.0,0,1,1,0,21,19,0,0,0,0,1,0,0,0
100953,2,1.0,0.0,0.625,2,1.0,0,0,0,0,2,2,0,0,0,0,1,1,0,0
102635,39,1.0,0.0,0.655622012,39,1.0,0,0,1,0,94,81,0,0,0,0,2,1,1,0
100750,5,1.0,0.0,0.703530043,5,1.0,0,0,0,0,7,7,0,0,0,0,1,1,0,0
102705,18,1.0,0.0,0.641535712,18,1.0,0,1,1,2,38,34,0,0,0,0,1,1,0,0
100234,15,1.0,0.0,0.536268363,15,1.0,0,0,3,0,36,32,0,0,0,0,1,1,0,1
100732,3,1.0,0.0,0.523809524,3,1.0,0,0,0,2,12,12,0,0,0,0,1,0,0,0
103660,4,1.0,0.0,0.693181818,4,1.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
101156,2,1.0,0.0,0.288359788,2,1.0,0,0,2,0,11,8,0,0,0,0,1,1,0,0
103140,10,1.0,0.0,0.579468714,10,1.0,0,0,0,0,21,18,0,0,0,0,1,0,0,0
102445,2,0.0,1.0,1.204819277,0,0.0,2,0,0,0,6,4,2,0,0,0,1,1,0,0
102982,17,1.0,0.0,0.531021447,17,1.0,0,2,1,0,36,33,0,0,0,0,1,1,0,0
101209,4,1.0,0.0,0.499665328,4,1.0,0,0,0,0,8,8,0,0,0,0,1,1,0,0
101065,4,1.0,0.0,0.406593407,4,1.0,0,0,0,0,11,11,0,0,0,0,1,0,0,0
102156,15,1.0,0.0,0.339516418,15,1.0,0,0,0,0,24,24,0,0,0,0,1,1,0,0
101062,24,1.0,0.0,0.537570948,24,1.0,0,2,3,2,52,47,0,0,0,0,1,1,0,0
102616,0,0.0,0.0,0.0,0,0.0,0,0,0,2,16,11,0,0,0,0,1,1,0,0
101167,10,1.0,0.0,0.513209564,10,1.0,0,0,1,0,17,12,0,0,0,0,1,1,0,0
101492,8,1.0,0.0,0.611363636,8,1.0,0,0,0,0,10,10,0,0,0,0,1,1,0,0
102938,12,1.0,0.0,0.544376016,12,1.0,0,0,0,0,20,20,0,0,0,0,1,0,0,0
102995,17,1.0,0.0,0.562115577,17,1.0,0,2,0,0,25,22,0,0,0,0,1,1,0,0
103015,2,1.0,0.0,0.5,2,1.0,0,0,0,0,2,2,0,0,0,0,1,1,0,0
100884,11,1.0,0.0,0.691676336,11,1.0,0,0,0,0,16,15,0,0,0,0,1,0,0,0
100143,4,1.0,0.0,0.673410405,4,1.0,0,0,1,2,19,16,0,0,0,0,1,1,0,1
103597,15,1.0,0.0,0.933333333,15,1.0,0,0,0,0,27,25,0,0,0,0,1,1,0,0
100850,6,1.0,0.0,0.58853531,6,1.0,0,0,1,0,20,15,0,0,0,0,1,1,0,0
102782,33,1.0,0.0,0.769154101,33,1.0,0,0,0,0,54,54,0,0,0,0,1,1,0,0
100717,14,1.0,0.0,0.880244849,14,1.0,0,0,0,0,35,35,0,0,0,0,1,1,0,0
103475,23,1.0,0.0,0.627291448,23,1.0,0,0,0,0,26,26,0,0,0,0,1,1,0,0
102502,4,1.0,0.0,0.668350168,4,1.0,0,0,0,0,17,16,0,0,0,0,1,1,0,0
100264,12,1.0,0.0,0.509673913,12,1.0,0,2,0,0,46,38,0,0,0,0,1,1,0,1
100075,7,1.0,0.0,0.49627945,7,1.0,0,0,1,0,13,12,0,0,0,0,1,1,0,1
102492,6,1.0,0.0,0.613908873,6,1.0,0,2,0,0,17,15,0,0,0,0,1,1,0,0
100395,20,1.0,0.0,0.69323785,20,1.0,0,0,0,0,45,43,0,0,0,0,0,1,0,0
103105,11,0.818181818,0.166666667,0.759103364,9,0.833333333,2,1,0,0,18,18,2,0,0,0,1,0,0,0
102224,14,1.0,0.0,0.529845723,14,1.0,0,2,1,0,24,23,0,0,0,0,1,1,0,0
103422,53,0.962264151,0.032258065,0.752088807,51,0.967741935,2,1,3,7,129,117,2,0,0,0,3,1,1,0
100396,2,0.0,0.923076923,1.296296296,0,0.076923077,12,0,0,2,17,17,2,0,0,0,2,1,1,0
101365,9,1.0,0.0,0.516807634,9,1.0,0,6,4,0,25,21,0,0,0,0,1,1,0,0
103047,0,0.0,0.0,0.0,0,0.0,0,0,0,0,4,3,0,0,0,0,1,0,0,0
101903,49,1.0,0.0,0.601451312,49,1.0,0,3,0,4,83,81,0,0,0,0,2,1,1,0
100595,12,0.833333333,0.166666667,0.555735316,10,0.833333333,2,0,0,0,29,28,2,0,0,0,1,1,0,0
102109,6,1.0,0.0,0.465838509,6,1.0,0,0,1,0,7,6,0,0,0,0,1,1,0,0
101296,4,1.0,0.0,0.924483307,4,1.0,0,0,0,0,7,7,0,0,0,0,1,1,0,0
101821,0,0.0,0.0,0.0,0,0.0,0,0,0,2,33,29,0,0,0,0,0,1,0,0
100872,16,1.0,0.0,0.534414659,16,1.0,0,0,0,0,23,22,0,0,0,0,1,1,0,0
103166,13,1.0,0.0,0.601503759,13,1.0,0,0,1,0,21,19,0,0,0,0,1,1,0,0
103558,6,1.0,0.0,0.628607504,6,1.0,0,0,0,0,6,6,0,0,0,0,1,0,0,0
102326,2,1.0,0.0,0.346774194,2,1.0,0,0,2,0,11,9,0,0,0,0,1,1,0,0
101548,20,1.0,0.0,0.575220329,20,1.0,0,0,2,0,34,32,0,0,0,0,1,1,0,0
100036,6,0.666666667,0.285714286,0.212871287,4,0.714285714,2,0,0,0,15,15,2,0,0,0,1,0,0,1
102710,2,0.0,1.0,0.0,0,0.0,2,0,0,0,8,6,2,0,0,0,1,0,0,0
103080,11,1.0,0.0,0.875088051,11,1.0,0,0,1,0,19,17,0,0,0,0,1,1,0,0
102143,8,1.0,0.0,0.179105476,8,1.0,0,0,2,0,12,12,0,0,0,0,1,1,0,0
103523,0,0.0,0.0,0.0,0,0.0,0,0,0,0,8,8,0,0,0,0,1,0,0,0
100977,31,1.0,0.0,0.394827508,31,1.0,0,0,3,2,50,50,0,0,0,0,1,0,0,0
101571,0,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5,0,0,0,0,1,0,0,0
101122,2,1.0,0.0,0.302013423,2,1.0,0,0,0,0,6,6,0,0,0,0,1,0,0,0
102786,43,1.0,0.0,0.678945957,43,1.0,0,3,2,0,82,72,0,0,0,0,2,1,1,0
102239,12,1.0,0.0,0.608651803,12,1.0,0,5,0,0,59,55,0,0,0,0,1,1,0,0
102967,4,1.0,0.0,0.760330579,4,1.0,0,0,0,0,11,8,0,0,0,0,1,0,0,0
102504,16,1.0,0.0,0.45789441,16,1.0,0,6,0,0,31,31,0,0,0,0,1,1,0,0
101892,36,1.0,0.0,0.681684458,36,1.0,0,0,3,2,76,64,0,0,0,0,1,1,0,0
100675,25,1.0,0.0,0.787470261,25,1.0,0,0,0,0,33,33,0,0,0,0,1,1,0,0
102808,20,1.0,0.0,0.62482539,20,1.0,0,0,0,0,50,48,0,0,0,0,1,0,0,0
100728,2,1.0,0.0,0.641860465,2,1.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
100412,36,1.0,0.0,0.489446639,36,1.0,0,0,2,3,89,77,0,0,0,0,1,1,0,0
101516,19,1.0,0.0,0.666997737,19,1.0,0,0,1,0,28,28,0,0,0,0,1,0,0,0
101649,14,0.857142857,0.133333333,0.935440459,12,0.866666667,2,0,0,0,23,21,2,0,0,0,1,1,0,0
100825,4,1.0,0.0,0.993668105,4,1.0,0,0,0,0,7,7,0,0,0,0,1,1,0,0
100616,3,1.0,0.0,0.610965868,3,1.0,0,0,0,0,5,5,0,0,0,0,1,0,0,0
100114,4,1.0,0.0,0.336542777,4,1.0,0,2,0,0,10,8,0,0,0,0,1,1,0,1
100417,6,1.0,0.0,0.649673376,6,1.0,0,0,0,0,16,16,0,0,0,0,1,1,0,0
101625,22,1.0,0.0,0.675538574,22,1.0,0,6,1,0,37,34,0,0,0,0,1,1,0,0
103017,2,1.0,0.0,0.640776699,2,1.0,0,0,0,0,3,3,0,0,0,0,1,1,0,0
102652,7,1.0,0.0,0.472488226,7,1.0,0,0,0,0,9,7,0,0,0,0,1,1,0,0
103592,4,1.0,0.0,0.762135922,4,1.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
100089,31,0.193548387,0.8125,1.08047829,6,0.1875,26,1,3,2,60,55,25,0,0,0,1,1,0,1
102896,23,0.956521739,0.04,0.529271147,22,0.96,1,0,0,0,51,49,1,0,0,0,1,1,0,0
103196,6,1.0,0.0,0.661556669,6,1.0,0,0,0,4,13,13,0,0,0,0,1,1,0,0
102082,42,1.0,0.0,0.851501327,42,1.0,0,0,0,1,61,59,0,0,0,0,2,1,1,0
100753,4,1.0,0.0,0.711409396,4,1.0,0,0,0,0,17,17,0,0,0,0,1,1,0,0
102546,45,1.0,0.0,0.579018998,45,1.0,0,0,2,2,61,60,0,0,0,0,1,1,0,0
101630,0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
100011,17,1.0,0.0,0.677822523,17,1.0,0,2,0,1,39,33,0,0,0,0,1,1,0,1
102444,16,1.0,0.0,0.552570543,16,1.0,0,0,1,0,28,26,0,0,0,0,1,1,0,0
100284,52,0.961538462,0.035087719,0.638789987,50,0.964912281,2,3,2,0,115,109,2,0,0,0,2,1,1,1
101066,5,1.0,0.0,0.720199611,5,1.0,0,0,0,0,20,19,0,0,0,0,1,1,0,0
101191,6,1.0,0.0,0.638709677,6,1.0,0,2,2,0,10,8,0,0,0,0,1,0,0,0
101440,50,1.0,0.0,0.591977652,50,1.0,0,1,3,3,73,73,0,0,0,0,1,0,0,0
103427,15,1.0,0.0,0.490527482,15,1.0,0,0,0,0,47,41,0,0,0,0,1,1,0,0
103425,4,1.0,0.0,0.794701987,4,1.0,0,0,0,2,8,8,0,0,0,0,1,1,0,0
102738,20,1.0,0.0,0.54933308,20,1.0,0,0,2,0,52,49,0,0,0,0,1,0,0,0
103309,24,1.0,0.0,0.773766999,24,1.0,0,0,0,4,34,32,0,0,0,0,1,0,0,0
101568,0,0.0,0.0,0.0,0,0.0,0,0,0,0,6,6,0,0,0,0,1,0,0,0
102427,19,1.0,0.0,0.787719298,19,1.0,0,0,0,0,33,33,0,0,0,0,1,1,0,0
102737,0,0.0,0.0,0.0,0,0.0,0,0,0,0,4,4,0,0,0,0,1,0,0,0
103144,4,1.0,0.0,0.68452381,4,1.0,0,0,0,0,9,9,0,0,0,0,1,0,0,0
101687,36,1.0,0.0,0.847694701,36,1.0,0,0,2,2,37,37,0,0,0,0,1,1,0,0
100851,2,1.0,0.0,0.691275168,2,1.0,0,0,0,0,2,2,0,0,0,0,1,1,0,0
102207,14,1.0,0.0,0.765313479,14,1.0,0,0,0,0,46,42,0,0,0,0,1,1,0,0
100895,30,1.0,0.0,0.597457457,30,1.0,0,0,0,4,42,42,0,0,0,0,1,1,0,0
100496,17,1.0,0.0,0.421392355,17,1.0,0,0,3,4,30,30,0,0,0,0,1,0,0,0
102305,16,1.0,0.0,0.858981148,16,1.0,0,0,0,0,47,43,0,0,0,0,1,1,0,0
101782,6,1.0,0.0,0.490525409,6,1.0,0,0,2,0,8,8,0,0,0,0,1,0,0,0
100335,10,0.6,0.238095238,0.372051673,6,0.761904762,5,0,0,0,27,27,4,0,0,0,1,0,0,1
102839,4,1.0,0.0,0.556521739,4,1.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
103087,4,1.0,0.0,0.82208589,4,1.0,0,0,0,0,8,8,0,0,0,0,1,1,0,0
100515,13,1.0,0.0,0.465654051,13,1.0,0,0,4,0,47,43,0,0,0,0,1,1,0,0
101348,14,1.0,0.0,0.641103728,14,1.0,0,1,0,0,42,42,0,0,0,0,1,1,0,0
101015,23,0.608695652,0.357142857,0.242588674,14,0.642857143,10,0,0,0,69,67,9,0,0,0,1,0,0,0
102816,4,1.0,0.0,0.922222222,4,1.0,0,0,0,0,12,10,0,0,0,0,1,0,0,0
103435,25,1.0,0.0,0.681819626,25,1.0,0,4,0,0,49,47,0,0,0,0,1,0,0,0
103429,24,1.0,0.0,0.859231674,24,1.0,0,1,0,2,67,59,0,0,0,0,1,0,0,0
102809,8,1.0,0.0,0.912855453,8,1.0,0,0,0,0,22,17,0,0,0,0,1,1,0,0
103138,6,1.0,0.0,0.775900317,6,1.0,0,0,0,0,28,25,0,0,0,0,1,1,0,0
101781,27,1.0,0.0,0.457908071,27,1.0,0,0,4,0,64,59,0,0,0,0,2,1,1,0
102569,9,1.0,0.0,0.510285285,9,1.0,0,0,4,0,15,15,0,0,0,0,1,1,0,0
101785,45,1.0,0.0,0.480926801,45,1.0,0,2,2,2,86,79,0,0,0,0,2,1,1,0
102070,10,1.0,0.0,0.590600758,10,1.0,0,0,0,0,10,10,0,0,0,0,1,0,0,0
100356,18,1.0,0.0,0.502941176,18,1.0,0,0,0,1,51,44,0,0,0,0,1,1,0,1
103489,46,0.782608696,0.204081633,0.700545843,36,0.795918367,10,0,0,5,95,84,10,0,0,0,2,1,1,0
101312,49,1.0,0.0,0.454942625,49,1.0,0,2,3,6,94,90,0,0,0,0,2,1,1,0
101635,14,1.0,0.0,0.669599535,14,1.0,0,0,0,0,34,31,0,0,0,0,1,0,0,0
100550,6,1.0,0.0,0.397236228,6,1.0,0,2,0,0,22,19,0,0,0,0,1,1,0,0
102388,10,1.0,0.0,0.618181818,10,1.0,0,2,0,0,38,35,0,0,0,0,1,0,0,0
102479,0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,2,0,0,0,0,1,0,0,0
102521,7,1.0,0.0,0.436497758,7,1.0,0,0,0,0,11,11,0,0,0,0,1,0,0,0
102265,37,1.0,0.0,0.498606194,37,1.0,0,0,0,0,80,72,0,0,0,0,1,1,0,0
102959,16,1.0,0.0,0.842219597,16,1.0,0,0,0,1,32,29,0,0,0,0,1,0,0,0
101227,4,1.0,0.0,0.813186813,4,1.0,0,0,0,0,8,6,0,0,0,0,1,0,0,0
103274,8,0.75,0.222222222,0.666501323,6,0.777777778,2,3,0,0,11,11,2,0,0,0,0,1,0,0
103059,2,1.0,0.0,0.608108108,2,1.0,0,0,0,0,2,2,0,0,0,0,1,1,0,0
100957,2,1.0,0.0,0.75,2,1.0,0,0,0,0,2,2,0,0,0,0,1,1,0,0
101773,26,0.769230769,0.153846154,0.808639152,20,0.846153846,6,2,1,2,65,65,6,0,0,0,3,1,1,0
102141,10,1.0,0.0,0.624544741,10,1.0,0,0,1,0,14,13,0,0,0,0,1,1,0,0
101008,10,1.0,0.0,0.444446644,10,1.0,0,0,1,4,24,21,0,0,0,0,1,0,0,0
103118,10,1.0,0.0,0.453306296,10,1.0,0,0,0,0,12,12,0,0,0,0,1,1,0,0
101092,6,1.0,0.0,0.611111111,6,1.0,0,0,2,0,24,22,0,0,0,0,1,1,0,0
103265,10,1.0,0.0,0.695973909,10,1.0,0,0,1,0,13,12,0,0,0,0,1,0,0,0
102744,11,1.0,0.0,0.698532959,11,1.0,0,2,0,0,22,22,0,0,0,0,0,1,0,0
100996,24,1.0,0.0,0.401759121,24,1.0,0,2,2,0,48,46,0,0,0,0,2,1,1,0
101679,26,0.923076923,0.074074074,0.732511229,24,0.925925926,2,0,0,3,49,46,2,0,0,0,1,1,0,0
100153,19,0.894736842,0.105263158,0.669512469,17,0.894736842,2,0,0,5,23,23,2,0,0,0,1,0,0,1
103404,8,1.0,0.0,0.578610869,8,1.0,0,0,0,0,12,12,0,0,0,0,1,1,0,0
102908,30,1.0,0.0,0.655046768,30,1.0,0,0,0,0,35,35,0,0,0,0,1,1,0,0
102837,6,1.0,0.0,0.460306677,6,1.0,0,0,0,2,14,14,0,0,0,0,1,1,0,0
100580,12,1.0,0.0,0.794473809,12,1.0,0,2,0,0,20,18,0,0,0,0,1,0,0,0
101470,4,1.0,0.0,0.564814815,4,1.0,0,0,2,0,8,8,0,0,0,0,1,1,0,0
100703,127,0.677165354,0.3,0.810480075,86,0.7,42,4,10,10,254,245,41,0,0,0,7,1,1,0
101212,26,1.0,0.0,0.695402913,26,1.0,0,0,1,0,56,49,0,0,0,0,1,1,0,0
100896,4,1.0,0.0,0.878688323,4,1.0,0,0,0,0,7,7,0,0,0,0,1,1,1,0
100487,9,1.0,0.0,0.545651116,9,1.0,0,2,0,0,11,11,0,0,0,0,1,1,0,0
100559,12,1.0,0.0,0.81375,12,1.0,0,0,0,0,18,17,0,0,0,0,1,1,0,0
101141,21,1.0,0.0,0.547856923,21,1.0,0,0,0,1,30,30,0,0,0,0,1,0,0,0
101119,10,1.0,0.0,0.665964995,10,1.0,0,0,0,0,14,14,0,0,0,0,1,0,0,0
102849,8,1.0,0.0,0.85013673,8,1.0,0,1,0,3,63,51,0,0,0,0,2,1,1,0
100512,2,1.0,0.0,0.641025641,2,1.0,0,0,0,0,3,3,0,0,0,0,1,1,0,0
100633,0,0.0,0.0,0.0,0,0.0,0,0,0,0,5,4,0,0,0,0,1,1,0,0
103423,6,1.0,0.0,0.897954285,6,1.0,0,0,0,0,10,10,0,0,0,0,1,1,0,0
101664,4,1.0,0.0,0.582524272,4,1.0,0,0,0,0,17,14,0,0,0,0,1,1,0,0
101012,2,1.0,0.0,0.945054945,2,1.0,0,0,0,0,2,2,0,0,0,0,1,0,0,0
101931,0,0.0,0.0,0.0,0,0.0,0,0,0,0,6,6,0,0,0,0,1,1,0,0
101150,4,1.0,0.0,0.702380952,4,1.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
102838,2,1.0,0.0,0.822580645,2,1.0,0,0,0,0,9,8,0,0,0,0,1,1,0,0
103431,4,1.0,0.0,0.794117647,4,1.0,0,0,0,0,5,5,0,0,0,0,1,0,0,0
100116,6,1.0,0.0,0.735239472,6,1.0,0,0,0,0,14,12,0,0,0,0,1,1,0,1
100740,10,1.0,0.0,1.0,10,1.0,0,0,1,0,19,15,0,0,0,0,1,1,0,0
103378,5,1.0,0.0,0.659459459,5,1.0,0,0,0,0,11,10,0,0,0,0,1,1,0,0
101974,2,1.0,0.0,0.741258741,2,1.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
101081,4,1.0,0.0,0.464765101,4,1.0,0,0,0,0,12,12,0,0,0,0,1,0,0,0
101810,8,1.0,0.0,0.725672878,8,1.0,0,0,1,2,15,14,0,0,0,0,1,1,0,0
100830,22,1.0,0.0,0.760806048,22,1.0,0,0,0,0,54,50,0,0,0,0,1,1,0,0
100119,0,0.0,0.0,0.0,0,0.0,0,0,0,0,3,2,0,0,0,0,1,0,0,1
100656,42,0.380952381,0.590909091,1.040410473,16,0.409090909,26,2,2,4,64,62,26,0,0,0,1,1,0,0
103338,53,0.698113208,0.293103448,0.878688031,37,0.706896552,17,0,2,0,139,119,16,0,0,0,7,1,1,0
103287,4,1.0,0.0,0.684563758,4,1.0,0,0,0,0,9,7,0,0,0,0,1,0,0,0
103581,0,0.0,0.0,0.0,0,0.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
100635,1,1.0,0.0,0.510869565,1,1.0,0,0,2,1,14,6,0,0,0,0,1,0,0,0
100369,0,0.0,0.0,0.0,0,0.0,0,0,0,0,3,3,0,0,0,0,1,1,0,0
100268,14,0.928571429,0.058823529,0.437699599,13,0.941176471,1,0,1,0,30,28,1,0,0,0,3,1,1,1
102703,4,1.0,0.0,0.88700565,4,1.0,0,0,0,0,13,13,0,0,0,0,1,1,0,0
102983,25,1.0,0.0,0.628138269,25,1.0,0,0,0,0,38,37,0,0,0,0,1,1,0,0
102870,6,1.0,0.0,0.880704696,6,1.0,0,0,0,0,6,6,0,0,0,0,1,1,0,0
102914,19,0.894736842,0.105263158,0.600584848,17,0.894736842,2,1,0,0,41,37,2,0,0,0,1,1,0,0
100046,44,0.272727273,0.711111111,1.141966852,12,0.288888889,32,0,0,2,81,78,32,0,0,0,2,1,1,1
103395,8,1.0,0.0,0.84375,8,1.0,0,1,0,0,12,12,0,0,0,0,1,1,0,0
100991,30,1.0,0.0,0.763349738,30,1.0,0,0,2,0,46,43,0,0,0,0,1,1,0,0
100876,13,1.0,0.0,0.657679903,13,1.0,0,0,0,0,26,25,0,0,0,0,1,1,0,0
100773,4,1.0,0.0,0.518518519,4,1.0,0,0,0,0,14,12,0,0,0,0,1,0,0,0
101219,11,1.0,0.0,0.516746411,11,1.0,0,2,0,0,12,12,0,0,0,0,1,0,0,0
101126,19,1.0,0.0,0.693296565,19,1.0,0,0,0,0,35,35,0,0,0,0,1,0,0,0
100004,30,1.0,0.0,0.54577555,30,1.0,0,0,1,0,52,42,0,0,0,0,1,1,0,1
103051,11,1.0,0.0,0.485299279,11,1.0,0,0,0,0,11,11,0,0,0,0,1,1,0,0
101595,15,1.0,0.0,0.609040843,15,1.0,0,0,0,0,44,43,0,0,0,0,1,1,0,0
103124,12,1.0,0.0,0.881220961,12,1.0,0,0,0,0,16,16,0,0,0,0,1,1,0,0
102311,22,1.0,0.0,0.53006253,22,1.0,0,0,2,4,94,86,0,0,0,0,3,1,1,0
103040,21,1.0,0.0,0.796821358,21,1.0,0,4,4,0,58,54,0,0,0,0,1,1,0,0
103512,6,1.0,0.0,0.587207634,6,1.0,0,0,1,0,17,17,0,0,0,0,1,1,0,0
102491,4,1.0,0.0,0.693181818,4,1.0,0,0,0,0,5,5,0,0,0,0,1,0,0,0
103050,20,1.0,0.0,0.68495789,20,1.0,0,0,3,0,48,45,0,0,0,0,1,0,0,0
101077,4,1.0,0.0,0.87962963,4,1.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
100837,5,1.0,0.0,0.546617205,5,1.0,0,0,0,0,5,5,0,0,0,0,1,1,0,0
100681,36,1.0,0.0,0.657800709,36,1.0,0,0,1,0,77,71,0,0,0,0,2,1,1,0
101715,2,1.0,0.0,0.639097744,2,1.0,0,0,0,0,16,15,0,0,0,0,1,0,0,0
102352,31,1.0,0.0,0.689777935,31,0.98245614,0,2,0,3,82,78,0,0,0,0,2,1,1,0
102617,2,1.0,0.0,0.519165671,2,1.0,0,0,1,4,14,12,0,0,0,0,1,0,0,0
102361,2,1.0,0.0,0.696969697,2,1.0,0,0,0,0,11,11,0,0,0,0,1,1,0,0
102197,4,1.0,0.0,0.445283019,4,1.0,0,0,0,0,26,21,0,0,0,0,1,0,0,0
101148,101,0.98019802,0.018518519,0.573945678,99,0.981481481,2,2,2,5,131,131,2,0,0,0,2,1,1,0
100574,10,0.8,0.2,0.586447714,8,0.8,2,0,0,0,30,26,2,0,0,0,1,1,0,0
100050,5,0.8,0.2,0.830528587,4,0.8,1,1,0,0,24,23,1,0,0,0,1,0,0,1
100853,6,1.0,0.0,0.418891294,6,1.0,0,0,0,0,16,14,0,0,0,0,1,0,0,0
101982,2,1.0,0.0,0.787037037,2,1.0,0,0,0,0,2,2,0,0,0,0,1,1,0,0
102774,6,1.0,0.0,0.979035639,6,1.0,0,0,0,0,6,6,0,0,0,0,1,1,0,0
101823,33,1.0,0.0,0.558849576,33,1.0,0,0,4,2,63,61,0,0,0,0,1,1,0,0
100833,17,1.0,0.0,0.716677145,17,1.0,0,0,0,0,17,17,0,0,0,0,1,0,0,0
101115,12,1.0,0.0,0.48685435,12,1.0,0,0,0,0,22,22,0,0,0,0,1,1,0,0
101166,4,1.0,0.0,0.788845035,4,1.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
102518,13,1.0,0.0,0.569786623,13,1.0,0,0,2,0,31,28,0,0,0,0,1,1,0,0
101906,7,1.0,0.0,0.4942968,7,1.0,0,2,2,2,15,15,0,0,0,0,1,1,0,0
100971,47,0.829787234,0.156862745,0.62817784,39,0.843137255,8,4,1,2,107,98,8,0,0,0,2,1,1,0
102701,2,1.0,0.0,0.594594595,2,1.0,0,0,0,0,6,6,0,0,0,0,1,1,0,0
100399,2,1.0,0.0,0.644444444,2,1.0,0,0,0,0,2,2,0,0,0,0,1,0,0,0
102559,2,1.0,0.0,0.605769231,2,1.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
102368,11,1.0,0.0,0.380266503,11,1.0,0,0,4,0,21,20,0,0,0,0,1,1,0,0
100019,51,1.0,0.0,0.519328916,51,1.0,0,0,0,6,89,89,0,0,0,0,2,1,1,1
100684,4,1.0,0.0,0.553777591,4,1.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
100035,5,0.6,0.4,0.858901099,3,0.6,2,0,0,0,11,11,2,0,0,0,1,0,0,1
102950,5,1.0,0.0,0.788098729,5,1.0,0,0,0,0,11,9,0,0,0,0,1,1,0,0
103583,36,0.944444444,0.054054054,0.643379538,34,0.945945946,2,6,0,2,67,67,2,0,0,0,2,1,1,0
102875,13,1.0,0.0,0.575484767,13,1.0,0,0,0,2,15,15,0,0,0,0,1,1,0,0
100524,0,0.0,0.0,0.0,0,0.0,0,0,0,0,3,2,0,0,0,0,1,1,0,0
102455,2,1.0,0.0,0.641618497,2,1.0,0,0,1,0,22,15,0,0,0,0,1,1,0,0
100920,12,1.0,0.0,0.405345206,12,1.0,0,0,0,0,22,19,0,0,0,0,1,0,0,0
101841,2,1.0,0.0,1.0,2,1.0,0,0,0,0,2,2,0,0,0,0,1,1,0,0
101890,8,1.0,0.0,0.563675497,8,1.0,0,0,1,0,17,13,0,0,0,0,1,0,0,0
100537,2,1.0,0.0,0.741007194,2,1.0,0,0,0,0,2,2,0,0,0,0,1,0,0,0
102806,0,0.0,0.0,0.0,0,0.0,0,0,0,0,6,4,0,0,0,0,1,0,0,0
101705,55,0.909090909,0.073529412,0.710704798,50,0.926470588,5,1,1,1,142,129,5,0,0,0,2,1,1,0
103580,20,1.0,0.0,1.0,20,1.0,0,0,0,0,31,31,0,0,0,0,1,1,0,0
103110,16,1.0,0.0,0.891240466,16,1.0,0,0,0,2,37,36,0,0,0,0,1,1,0,0
